sentence,level-1, lp, mean_lp, pen_lp, div_lp, sub_lp, slor, pen_slor
Я положил ружье рядом с собой.,1,-25.74492835998535,-3.677846908569336,-14.786578428315844,-1,-1,-1,-1
"Что вы хотите, чтобы я сказал?",1,-16.447656631469727,-2.055957078933716,-8.860747264827097,-1,-1,-1,-1
Павел Алексеевич уже перестал ждать какого бы то ни было ответа.,1,-45.119239807128906,-3.4707107543945312,-18.735477666557514,-1,-1,-1,-1
"Все успокоилось, и лишь где-то вдалеке все еще гремел гром.",1,-39.53719329833984,-2.47107458114624,-14.512806355532124,-1,-1,-1,-1
Я предложил Ивану сходить туда вместе.,1,-36.05892610549927,-5.151275157928467,-20.71041455017333,-1,-1,-1,-1
"В мировой литературе есть огромное количество произведений, посвящённым женщине.",0,-41.03326892852783,-3.41943907737732,-17.83602119489646,-1,-1,-1,-1
"Зимними холодными вечерами они сидели у камина, читали или разговаривали.",1,-42.110721588134766,-2.631920099258423,-15.457464147461064,-1,-1,-1,-1
Автобус не должен отправляться ночью.,1,-35.3859977722168,-4.4232497215271,-19.063286035132283,-1,-1,-1,-1
Помню свои впечатления от этой поездки ― по обеим сторонам дороги тянулись заросли сирени.,1,-71.97226428985596,-4.2336626052856445,-25.45353006571636,-1,-1,-1,-1
"Иван не знает, что Маша уехала.",1,-31.21756362915039,-3.902195453643799,-16.817650546784478,-1,-1,-1,-1
"Иван знает, что Маша уехала.",1,-28.901158809661865,-4.128736972808838,-16.599356791083327,-1,-1,-1,-1
Не дымилось больше заводских труб за рекой.,1,-45.89532470703125,-4.17230224609375,-20.94080925852604,-1,-1,-1,-1
"На пруду, которого поверхность виднелась сквозь аллеи, заливались лягушки.",1,-75.17806005477905,-4.422238826751709,-26.58728373724725,-1,-1,-1,-1
"Я открыл окно, чтобы проветрить комнату.",1,-19.58821177482605,-1.958821177482605,-9.411151912298536,-1,-1,-1,-1
"Да я, впрочем, не спорить пришел, а, узнав про вторую беду твою, пришел утешить, потолковать с другом.",1,-112.50946712493896,-4.327287197113037,-30.24271055712344,-1,-1,-1,-1
Долгое время она звала сына к себе.,1,-30.297977924346924,-3.0297977924346924,-14.55665663406524,-1,-1,-1,-1
Перемен в технической политике фирмы еще не началось.,0,-50.08710861206055,-5.008710861206055,-24.06433999257108,-1,-1,-1,-1
Я предпочитаю воздерживаться от всякого вмешательства.,1,-33.12342953681946,-3.6803810596466064,-16.81720693652478,-1,-1,-1,-1
"Так ведь и я тебя тоже люблю, — за то и боль приняла.",1,-65.63723087310791,-4.375815391540527,-25.05227984822173,-1,-1,-1,-1
Ты переставлял мои книги?,1,-33.74880313873291,-4.821257591247559,-19.383597324290637,-1,-1,-1,-1
Она вынула из сумки деньги и протянула их продавцу.,1,-28.38892936706543,-2.365744113922119,-12.339878325886133,-1,-1,-1,-1
"Я хочу, чтобы они зайдут, когда ты спрячешься.",0,-50.330894947052,-3.5950639247894287,-20.0148699393004,-1,-1,-1,-1
"В тот час, когда уже, кажется, и сил не было дышать, никто не пришел под липы.",1,-80.91197633743286,-3.677817106246948,-24.29085481546605,-1,-1,-1,-1
"Когда я вошел в комнату, худенький мальчик, одетый в гимназическую форму, кормил рыб в аквариуме.",1,-60.621145248413086,-2.525881052017212,-17.188055159565693,-1,-1,-1,-1
"Все вымокнув под дождем, они добежали до станции.",1,-46.10233020782471,-3.2930235862731934,-18.333314835331336,-1,-1,-1,-1
"Он не знает, что Иван приехал.",1,-31.82584571838379,-3.9782307147979736,-17.145346703093193,-1,-1,-1,-1
"Сверх запасов, зафиксированных ЛБМ и МИА, в мире находится более 4 млн тонн алюминия, которые в основном нигде не зафиксированы.",1,-130.04366397857666,-4.334788799285889,-31.721649490631314,-1,-1,-1,-1
Встретимся в сквере рядом с метро «Университет».,1,-31.180068731307983,-2.398466825485229,-12.947325439309568,-1,-1,-1,-1
"Поднимаясь вдоль горного склона, температура воздуха понижается, и содержащаяся в нём влага на высоте более двух километров начинает конденсироваться, образуя облако.",0,-93.32270050048828,-2.74478530883789,-20.87644820209132,-1,-1,-1,-1
"Иван, когда я поступил в институт, очень обрадовался.",1,-37.89327621459961,-3.444843292236328,-17.289688534854267,-1,-1,-1,-1
"Многие из тех, кто любят классическую музыку, с трудом выносят прослушивание современных поп-хитов.",0,-56.0660572052002,-2.548457145690918,-16.831778400363593,-1,-1,-1,-1
"Каждому времени нужен как свой летописец в области исторических событий, так и быта и уклада.",0,-92.66762495040894,-4.412744045257568,-28.67281642770677,-1,-1,-1,-1
"Конечно, и мы, и родители— все беспокоились за то, чтобы успешно сдать выпускные экзамены.",0,-69.87671113014221,-3.3274624347686768,-21.62095027123732,-1,-1,-1,-1
"Вошел врач, и лицо больного опять приняло спокойное выражение.",1,-43.26813244819641,-3.328317880630493,-17.966817096700122,-1,-1,-1,-1
Он второпях не оставил ключи.,1,-36.63639068603516,-4.5795488357543945,-19.7369026991546,-1,-1,-1,-1
"Вместо того, чтобы заниматься, Миша слушает диски.",1,-43.60741138458252,-4.360741138458252,-20.95117092668084,-1,-1,-1,-1
"Трудно не пытаться ничего не сделать, когда ты понимаешь, что от этого зависит вся твоя жизнь.",1,-62.96614170074463,-3.1483070850372314,-20.103703746574165,-1,-1,-1,-1
"Попугайчика вовремя не покормили, и он умер.",1,-37.944581270217896,-2.918813943862915,-15.756246293021963,-1,-1,-1,-1
"Я был около ее дома, но внутрь меня не пустили.",1,-39.19187736511231,-3.2659897804260254,-17.035619476710437,-1,-1,-1,-1
Он показался в назначенный срок.,0,-32.74765205383301,-5.457942008972168,-20.16447965527853,-1,-1,-1,-1
"При условии, что много заниматься с ребенком, можно добиться больших успехов.",0,-49.984264850616455,-3.5703046321868896,-19.87702704370907,-1,-1,-1,-1
Уже триста англичан решили на всякий случай получить страховые полисы от небесной напасти.,1,-84.2391128540039,-4.679950714111328,-28.75097096120116,-1,-1,-1,-1
Конференция начнется завтра утром в 10 часов.,1,-32.91922569274902,-3.2919225692749023,-15.816034530924064,-1,-1,-1,-1
