sentence,level-1, lp, mean_lp, pen_lp, div_lp, sub_lp, slor, pen_slor
"Что вы хотите, чтобы я сказал?",1,-20.041492462158203,-2.5051865577697754,-10.79683285565117,-1,-1,-1,-1
Павел Алексеевич уже перестал ждать какого бы то ни было ответа.,1,-47.50348830223084,-3.6541144847869873,-19.725521705917583,-1,-1,-1,-1
"Все успокоилось, и лишь где-то вдалеке все еще гремел гром.",1,-40.95923614501953,-2.5599522590637207,-15.034791624122208,-1,-1,-1,-1
Я предложил Ивану сходить туда вместе.,1,-39.14554214477539,-5.592220306396484,-22.4832099335853,-1,-1,-1,-1
"В мировой литературе есть огромное количество произведений, посвящённым женщине.",0,-43.25703048706055,-3.604752540588379,-18.802628519296352,-1,-1,-1,-1
"Зимними холодными вечерами они сидели у камина, читали или разговаривали.",1,-47.73628616333008,-2.98351788520813,-17.522424315581524,-1,-1,-1,-1
Автобус не должен отправляться ночью.,1,-39.69952392578125,-4.962440490722656,-21.38708607080588,-1,-1,-1,-1
Помню свои впечатления от этой поездки ― по обеим сторонам дороги тянулись заросли сирени.,1,-74.12809228897095,-4.360476016998291,-26.21595477658822,-1,-1,-1,-1
"Иван не знает, что Маша уехала.",1,-33.63862228393555,-4.204827785491943,-18.12193293387713,-1,-1,-1,-1
"Иван знает, что Маша уехала.",1,-33.71236705780029,-4.816052436828613,-19.362670291175714,-1,-1,-1,-1
Не дымилось больше заводских труб за рекой.,1,-50.84567928314209,-4.6223344802856445,-23.199523661401305,-1,-1,-1,-1
"На пруду, которого поверхность виднелась сквозь аллеи, заливались лягушки.",1,-74.8034873008728,-4.400205135345459,-26.454813278697365,-1,-1,-1,-1
"Я открыл окно, чтобы проветрить комнату.",1,-23.40557098388672,-2.340557098388672,-11.24520128001326,-1,-1,-1,-1
"Да я, впрочем, не спорить пришел, а, узнав про вторую беду твою, пришел утешить, потолковать с другом.",1,-112.1939935684204,-4.3151535987854,-30.15791080024945,-1,-1,-1,-1
Долгое время она звала сына к себе.,1,-40.59520244598389,-4.059520244598389,-19.503955824117604,-1,-1,-1,-1
Перемен в технической политике фирмы еще не началось.,0,-57.21682071685791,-5.721682071685791,-27.4898085591012,-1,-1,-1,-1
Я предпочитаю воздерживаться от всякого вмешательства.,1,-36.03646516799927,-4.004051685333252,-18.296193977059502,-1,-1,-1,-1
"Так ведь и я тебя тоже люблю, — за то и боль приняла.",1,-67.07447290420532,-4.4716315269470215,-25.60084335545267,-1,-1,-1,-1
Ты переставлял мои книги?,1,-33.96564054489136,-4.852234363555908,-19.50813771016865,-1,-1,-1,-1
Она вынула из сумки деньги и протянула их продавцу.,1,-31.826210975646973,-2.652184247970581,-13.833969077716658,-1,-1,-1,-1
"Я хочу, чтобы они зайдут, когда ты спрячешься.",0,-55.58243703842163,-3.9701740741729736,-22.103228035259136,-1,-1,-1,-1
"В тот час, когда уже, кажется, и сил не было дышать, никто не пришел под липы.",1,-84.02956056594849,-3.8195254802703857,-25.226795195343108,-1,-1,-1,-1
"Когда я вошел в комнату, худенький мальчик, одетый в гимназическую форму, кормил рыб в аквариуме.",1,-66.0161247253418,-2.750671863555908,-18.717706314359784,-1,-1,-1,-1
"Все вымокнув под дождем, они добежали до станции.",1,-51.41617679595947,-3.672584056854248,-20.446449291827665,-1,-1,-1,-1
"Он не знает, что Иван приехал.",1,-35.27516555786133,-4.409395694732666,-19.00357806200218,-1,-1,-1,-1
"Сверх запасов, зафиксированных ЛБМ и МИА, в мире находится более 4 млн тонн алюминия, которые в основном нигде не зафиксированы.",1,-136.03723526000977,-4.534574508666992,-33.18366587474409,-1,-1,-1,-1
Встретимся в сквере рядом с метро «Университет».,1,-40.78640961647034,-3.137416124343872,-16.936297458356318,-1,-1,-1,-1
"Поднимаясь вдоль горного склона, температура воздуха понижается, и содержащаяся в нём влага на высоте более двух километров начинает конденсироваться, образуя облако.",0,-105.17190361022948,-3.0932912826538086,-23.527135265688216,-1,-1,-1,-1
"Иван, когда я поступил в институт, очень обрадовался.",1,-39.072803020477295,-3.5520730018615723,-17.82787507160665,-1,-1,-1,-1
"Многие из тех, кто любят классическую музыку, с трудом выносят прослушивание современных поп-хитов.",0,-59.02958965301514,-2.6831631660461426,-17.72147038033185,-1,-1,-1,-1
"Каждому времени нужен как свой летописец в области исторических событий, так и быта и уклада.",0,-97.9179253578186,-4.6627583503723145,-30.297341712049963,-1,-1,-1,-1
"Конечно, и мы, и родители— все беспокоились за то, чтобы успешно сдать выпускные экзамены.",0,-72.5423812866211,-3.4543991088867188,-22.44575042225487,-1,-1,-1,-1
"Вошел врач, и лицо больного опять приняло спокойное выражение.",1,-47.69831919670105,-3.669101476669312,-19.806423996995758,-1,-1,-1,-1
Он второпях не оставил ключи.,1,-37.88827896118164,-4.736034870147705,-20.41132495020339,-1,-1,-1,-1
"Вместо того, чтобы заниматься, Миша слушает диски.",1,-52.930874824523926,-5.293087482452393,-25.430626825499317,-1,-1,-1,-1
"Трудно не пытаться ничего не сделать, когда ты понимаешь, что от этого зависит вся твоя жизнь.",1,-65.64823627471924,-3.282411813735962,-20.96003753611684,-1,-1,-1,-1
"Попугайчика вовремя не покормили, и он умер.",1,-44.23023009300232,-3.402325391769409,-18.36632203105544,-1,-1,-1,-1
"Я был около ее дома, но внутрь меня не пустили.",1,-43.70322132110596,-3.641935110092163,-18.996575269843188,-1,-1,-1,-1
Он показался в назначенный срок.,0,-35.01056671142578,-5.835094451904297,-21.55787715747656,-1,-1,-1,-1
"При условии, что много заниматься с ребенком, можно добиться больших успехов.",0,-55.52666473388672,-3.9661903381347656,-22.08104930343536,-1,-1,-1,-1
Уже триста англичан решили на всякий случай получить страховые полисы от небесной напасти.,1,-87.83246612548828,-4.879581451416016,-29.97738933221175,-1,-1,-1,-1
Конференция начнется завтра утром в 10 часов.,1,-37.13834047317505,-3.713834047317505,-17.843107271940823,-1,-1,-1,-1
