Иван читал статью Петра о себе.	1	Expert	0	Testelets
Если хочешь быть услышан в мире – пой по-английски.	1	Expert	0	Lutikova
Приближался нечеловеческие рев и топот.	0	Expert	Syntax	Rusgram
Считается, что атланты, уцелевшие по окончанию катаклизма, разбрелись по всему свету и передали свои знания и египтянам, и майя, и ацтекам.	0	Expert	Syntax	USE8
Встретимся около рыбного магазина рядом с метро «Университет».	1	Expert	0	Seliverstova
Мне не нужно твоих книг.	1	Expert	0	Paducheva2013
Они запасли себе провиант.	1	Expert	0	Testelets
Если ты мне во всем признаешься, так я тебя не высеку и дам еще пятак на орехи.	1	Expert	0	Seliverstova
Ему это нравится самому.	1	Expert	0	Testelets
Ральф считает, что вон тот человек шпион.	1	Expert	0	Paducheva1996
Существуют реки, которые летом пересыхают.	1	Expert	0	Paducheva2004
Он думает, я его испугался.	1	Expert	0	Paducheva1996
Вчера я получил новое доказательство его невинности.	1	Expert	0	Seliverstova
Каждый день к нему кто-нибудь приходит.	1	Expert	0	Seliverstova
В Москве люди, которые этого не понимают.	0	Expert	Syntax	Rusgram
Не разбивал я чашки.	1	Expert	0	Paducheva2013
